Orgname,placeInfo,logicaldevicecode,ReportDate,Category,Current BATCC,Previous BATCC,Current Actual Cost,Previous Actual Cost,Current CA,Previous CA,BeginDate,EnergyProgram,SalesDocName,PlaceId,invoiceitemid,invoiceitemname
Fresno USD-CA,Computech MS,COF_22703-22216-IR,2024-12-01T00:00:00,Removed,0,375.1433,0,749,0,-373.41,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,20ad0604-eacb-4510-bb18-8766c29d0bba,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Figarden ES,PGE_5498922948,2024-12-01T00:00:00,Removed,0,3777.8985,0,2376,0,1402.22,2024-11-03T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,71b79f83-fa5a-40d4-a223-b37ff562f268,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fulton School (Millbrook Admin),COF_22119-107874-WS,2024-12-01T00:00:00,Removed,0,57.091,0,61,0,-4.24,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,7edb365f-bc7b-4f06-aaab-0273295961e7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Scandinavian MS (SOLAR),PGE_6821196885,2024-12-01T00:00:00,Removed,0,4404.598,0,2753,0,1652.06,2024-11-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d6bf450f-ee91-47bd-b35f-f0715fab7763,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Figarden ES,COF_237071-215198-WS,2024-12-01T00:00:00,Removed,0,634.7701,0,457,0,177.78,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,71b79f83-fa5a-40d4-a223-b37ff562f268,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Wolters ES,COF_180311-176906-W,2024-12-01T00:00:00,Removed,0,314.6869,0,416,0,-101.61,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,cfd61202-51ee-4780-b85c-05a6eae9ae86,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Scandinavian MS (SOLAR),PGE_1310513651,2024-12-01T00:00:00,Removed,0,328.9796,0,410,0,-81.18,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d6bf450f-ee91-47bd-b35f-f0715fab7763,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Wawona MS (SOLAR),COF_155539-152622-IR,2024-12-01T00:00:00,Removed,0,1082.1128,0,1975,0,-892.69,2024-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,ac638832-274e-4477-9954-12d41ecebe00,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Education Center,PGE_9082606532,2024-12-01T00:00:00,Removed,0,23398.9458,0,24305,0,-905.85,2024-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,994f2b60-9662-45d7-afc2-7f1ae0cee691,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Vinland ES,PGE_1310513498,2024-12-01T00:00:00,Removed,0,8031.1916,0,8346,0,-315.19,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,cca9ae47-ec57-4522-9f63-abef6d81deaa,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Turner ES,BWC_303695-W,2024-12-01T00:00:00,Removed,0,962.2651,0,1299,0,-337.09,2024-10-31T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2d1c9ffb-df5e-4067-ba65-5a482be0ddbf,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Easterby ES,BWC_403670-W,2024-12-01T00:00:00,Removed,0,2505.0622,0,962,0,1542.69,2024-10-31T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,1464bd9f-86cb-4124-9cfc-0fa9a4931020,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fulton Education Center,PGE_9084613853,2024-12-01T00:00:00,Removed,0,2142.8325,0,1324,0,818.62,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2da2743c-3202-4991-b032-5bf88d4e98f1,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Scandinavian MS (SOLAR),COF_114719-112626-IR,2024-12-01T00:00:00,Removed,0,765.4574,0,1552,0,-786.76,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d6bf450f-ee91-47bd-b35f-f0715fab7763,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Vinland ES,PGE_8041835294,2024-12-01T00:00:00,Removed,0,3794.2276,0,1488,0,2305.94,2024-11-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,cca9ae47-ec57-4522-9f63-abef6d81deaa,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Tioga MS,PGE_1995762421,2024-12-01T00:00:00,Removed,0,3190.7315,0,1319,0,1871.41,2024-10-29T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,1aa01501-2fbb-48ea-9985-da4a747e673e,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Slater ES,PGE_1738822932,2024-12-01T00:00:00,Removed,0,3312.9477,0,3363,0,-49.55,2024-11-04T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,39c6b996-d7bb-4c71-acd0-349aa3cdc2f3,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Ayer ES (SOLAR),COF_182259-178828-WS,2024-12-01T00:00:00,Removed,0,150.9633,0,311,0,-159.72,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d9897778-2696-48de-a1cb-b88d4ab1fb6c,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Bullard HS,COF_185469-182008-IR,2024-12-01T00:00:00,Removed,0,2850.7836,0,4252,0,-1400.87,2024-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,f98542d9-8990-4380-81eb-921fd409289f,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,King ES,COF_214179-210418-IR,2024-12-01T00:00:00,Removed,0,389.1496,0,332,0,56.67,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,f507fd1b-55f2-4c40-b239-3cec6b422e7d,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Roeding ES,PGE_4893492071,2024-12-01T00:00:00,Removed,0,4039.9549,0,2201,0,1838.59,2024-11-11T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,f06f2ac8-7462-40bc-a720-b190db49797a,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fort Miller MS,PGE_3264474194,2024-12-01T00:00:00,Removed,0,6345.3365,0,1442,0,4903.81,2024-10-31T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,c98fa0d8-3819-40da-8152-54e974beeec2,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Wishon ES,COF_133975-131524-WS,2024-12-01T00:00:00,Removed,0,566.8242,0,515,0,52.09,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,bec5d362-54e6-4b28-8bb4-e2ed2926b004,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Lawless ES (SOLAR),PGE_5264837287,2024-12-01T00:00:00,Removed,0,2493.1284,0,1200,0,1292.95,2024-11-12T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9cf7e955-162f-4679-af4d-7733c0b33c58,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,McLane HS (SOLAR),PGE_9089636116_PVGrid,2024-12-01T00:00:00,Removed,0,39972.0263,0,39972,0,0,2024-11-12T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2b46b363-0dfe-4761-8d41-13b59fc2e83c,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Tatarian ES,COF_206797-203090-IR,2024-12-01T00:00:00,Removed,0,134.3187,0,593,0,-458.69,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d497b5cf-0177-40aa-a8d0-f07bb7578fb7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,College and Career Readiness,COF_214163-139460-WS,2024-12-01T00:00:00,Removed,0,77.6349,0,81,0,-3.48,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,0bda1394-5acf-4758-b6f7-cbd65bedcd72,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fulton School (Millbrook Admin),PGE_7639356928,2024-12-01T00:00:00,Removed,0,147.8105,0,71,0,76.63,2024-11-17T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,7edb365f-bc7b-4f06-aaab-0273295961e7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Tehipite MS,COF_25437-24918-W,2024-12-01T00:00:00,Removed,0,1720.9188,0,3009,0,-1287.62,2024-11-09T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2b600872-2739-46b5-9d04-9ed63ded2835,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Education Center Annex,PGE_9089636556,2024-12-01T00:00:00,Removed,0,4403.898,0,4061,0,342.58,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,877d006b-d5c6-48a3-a99e-dd35c8cbfc96,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Rowell ES (SOLAR),PGE_3787057062,2024-12-01T00:00:00,Removed,0,1507.9994,0,712,0,795.59,2024-11-14T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,ea48f70a-5e20-4d81-b996-cec6d01f3576,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Sunset ES,COF_73963-72622-IR,2024-12-01T00:00:00,Removed,0,297.1805,0,51,0,246.18,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,555794dc-eab7-4416-8ebb-fff51eea90d7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fresno HS (SOLAR),COF_76581-75200-WS,2024-12-01T00:00:00,Removed,0,1594.7601,0,1754,0,-159.16,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,e59d5954-49eb-4dd0-93ff-ca2eb79b0b2b,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Francine & Murray Farber Educational Campus,G9918561546,2024-12-01T00:00:00,Removed,0,4212.3928,0,4212,0,0,2024-11-16T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,f883685a-1d6e-4bc0-ac60-758152a9fe01,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Patino School of Entrepreneurship,PGE_9089636315,2024-12-01T00:00:00,Removed,0,11632.1674,0,10875,0,757.53,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,ac4fff8e-73b9-4294-94af-14451dd6058a,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Edison HS (SOLAR),PGE_7211659086,2024-12-01T00:00:00,Removed,0,32488.6837,0,24210,0,8278.65,2024-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,e81a4cdb-49e0-4623-bf3d-dbc8e63b203c,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fulton Education Center,COF_20889-78876-WS,2024-12-01T00:00:00,Removed,0,88.0581,0,101,0,-12.62,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2da2743c-3202-4991-b032-5bf88d4e98f1,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Robinson ES,COF_22705-22218-WS,2024-12-01T00:00:00,Removed,0,262.1676,0,319,0,-56.38,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,fd3397fe-7594-4a1d-a7bd-9f8bda893945,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Hidalgo ES,COF_3023-226642-IR,2024-12-01T00:00:00,Removed,0,148.8755,0,305,0,-155.67,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,a1ff0e32-da92-413a-9d42-f37124271651,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Starr ES,PGE_1731247429,2024-12-01T00:00:00,Removed,0,900.1976,0,1074,0,-174.18,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,97727af4-521d-49c4-bd16-f151416b9be0,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Williams ES (SOLAR),COF_277643-462538-IR,2024-12-01T00:00:00,Removed,0,1313.9059,0,224,0,1089.83,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,7d65b7b4-317b-460e-86b8-9a71cd551c60,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Roosevelt HS (SOLAR),COF_10889-212294-IR,2024-12-01T00:00:00,Removed,0,617.0885,0,843,0,-225.65,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Francine & Murray Farber Educational Campus,OFFSET_G9918561546,2024-12-01T00:00:00,Removed,0,0,0,0,0,0,2024-11-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,f883685a-1d6e-4bc0-ac60-758152a9fe01,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Burroughs ES (SOLAR),PGE_1312534426_PVGrid,2024-12-01T00:00:00,Removed,0,12840.5768,0,11088,0,1752.7,2024-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9fb38a62-0d68-4ec5-8de6-b07cecfc2968,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Del Mar ES,PGE_7985939010,2024-12-01T00:00:00,Removed,0,3579.5367,0,1125,0,2454.68,2024-11-25T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,dcfe69c5-56e0-4476-9b29-f71fed67326e,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Winchell ES,COF_129691-127308-WS,2024-12-01T00:00:00,Removed,0,690.0711,0,556,0,134.14,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,dbc24ca2-85ad-403e-8101-e9128abe678a,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Wilson ES (SOLAR),COF_83505-82014-IR,2024-12-01T00:00:00,Removed,0,216.873,0,302,0,-85.37,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2da4639d-2b51-4ff2-abef-d5742992f52f,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Powers ES,COF_2099-2028-IR,2024-12-01T00:00:00,Removed,0,722.6874,0,802,0,-79.69,2024-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,e2bea7a8-6db0-48fb-8f8f-2213c1217579,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,McLane HS (SOLAR),PGE_8555111636,2024-12-01T00:00:00,Removed,0,16897.5895,0,21643,0,-4745.65,2024-11-26T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2b46b363-0dfe-4761-8d41-13b59fc2e83c,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Winchell ES,COF_129691-127308-IR,2024-12-01T00:00:00,Removed,0,422.1783,0,458,0,-35.91,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,dbc24ca2-85ad-403e-8101-e9128abe678a,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Patino School of Entrepreneurship,COF_80767-79330-WS,2024-12-01T00:00:00,Removed,0,126.6979,0,152,0,-25.36,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,ac4fff8e-73b9-4294-94af-14451dd6058a,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Duncan Polytech HS,PGE_1310636110,2024-12-01T00:00:00,Removed,0,14759.2842,0,12685,0,2074.2,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,6f6cb29a-443e-4e7a-b110-b8c92fbb640a,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Leavenworth ES,COF_9647-223948-WS,2024-12-01T00:00:00,Removed,0,277.5884,0,530,0,-252.57,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,690578ad-e964-40d3-9b41-0cd9b7dee048,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Scandinavian MS (SOLAR),PGE_6862372557,2024-12-01T00:00:00,Removed,0,462.9039,0,234,0,229.12,2024-11-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d6bf450f-ee91-47bd-b35f-f0715fab7763,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Bakman ES,BWC_403721-W,2024-12-01T00:00:00,Removed,0,2197.8324,0,891,0,1307.16,2024-10-31T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,51e24267-5a03-4987-8012-106033c1e9e8,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Cooper MS (SOLAR),PGE_1750420650,2024-12-01T00:00:00,Removed,0,7367.6551,0,2028,0,5339.23,2024-11-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,97dccec4-ea45-40f6-91ad-3982d9d883e0,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Burroughs ES (SOLAR),PGE_1310513690,2024-12-01T00:00:00,Removed,0,1614.5574,0,1345,0,269.85,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9fb38a62-0d68-4ec5-8de6-b07cecfc2968,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Addams Elementary and Preschool,PGE_0578407439,2024-12-01T00:00:00,Removed,0,2018.1881,0,1467,0,550.87,2024-11-06T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,a8c6a7d1-3ad6-4c39-aed8-e65f77405b7b,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Tehipite MS,PGE_9089636600,2024-12-01T00:00:00,Removed,0,22045.2311,0,19686,0,2359.32,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2b600872-2739-46b5-9d04-9ed63ded2835,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Hoover HS (SOLAR),COF_187639-184156-W,2024-12-01T00:00:00,Removed,0,962.4096,0,1718,0,-755.69,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9e46eed9-8010-4ad0-9692-ee2d56afe5ed,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Bakman ES,G7347647225,2024-12-01T00:00:00,Removed,0,2193.6051,0,1382,0,811.2,2024-11-16T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,51e24267-5a03-4987-8012-106033c1e9e8,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Starr ES,COF_74543-73194-WS,2024-12-01T00:00:00,Removed,0,327.5257,0,1252,0,-924.04,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,97727af4-521d-49c4-bd16-f151416b9be0,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Scandinavian MS (SOLAR),PGE_1310513179,2024-12-01T00:00:00,Removed,0,37.0808,0,36,0,1.06,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d6bf450f-ee91-47bd-b35f-f0715fab7763,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Computech MS,PGE_1909761233,2024-12-01T00:00:00,Removed,0,9081.3544,0,7497,0,1584.6,2024-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,20ad0604-eacb-4510-bb18-8766c29d0bba,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Phoenix Secondary Academy,PGE_2943430822,2024-12-01T00:00:00,Removed,0,8703.4986,0,8141,0,562.12,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,7d2794a6-8f4b-4569-a4df-9ea6846cbc73,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Gaston MS,COF_277643-495748-IR,2024-12-01T00:00:00,Removed,0,743.4157,0,470,0,273.69,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,aabd2723-1888-494d-b57e-99c0756b607d,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Powers ES,COF_2099-2028-WS,2024-12-01T00:00:00,Removed,0,1152.9684,0,1175,0,-21.7,2024-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,e2bea7a8-6db0-48fb-8f8f-2213c1217579,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Thomas ES,PGE_9450109004,2024-12-01T00:00:00,Removed,0,2865.1062,0,1787,0,1077.79,2024-11-25T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,fc1e0c81-c549-478c-9853-cb7ad2ebb6f2,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Hoover HS (SOLAR),PGE_9080633333_AGG,2024-12-01T00:00:00,Removed,0,4594.4417,0,3992,0,602.15,2024-12-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9e46eed9-8010-4ad0-9692-ee2d56afe5ed,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Ericson ES (SOLAR),COF_283325-229088-IR,2024-12-01T00:00:00,Removed,0,135.5293,0,279,0,-143.44,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,fbe9ebf0-cdb0-413b-963e-67d99e327db3,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Sequoia MS (SOLAR),PGE_1312968178_PVGrid,2024-12-01T00:00:00,Removed,0,12569.5741,0,13875,0,-1305.84,2024-11-24T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,13085edd-c316-4eb3-af5d-a631c3c2af4b,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
